block_number,transaction_hash,transaction_index,log_index,pool_id_or_address,quote_symbol,direction,quotron_amount_wei,quotron_amount
35204573,0x623461f88eaa858d16f192b6df6f69e730516ad1ac49eb8ca71993e012f9036c,2,22,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,25513702518684483,0.025513702518684483
35209781,0x8d3024d9f158790ec16583d34f187ccd918c6ef202983cb96f417ffb7535784d,3,12,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,2056113896790220317,2.056113896790220317
35212939,0xedf78b556ee1a832e5e647099bef91cbc8f1edbdcbe800046ee24a74a0b8f26a,1,2,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,721262114489560481,0.721262114489560481
35212939,0xedf78b556ee1a832e5e647099bef91cbc8f1edbdcbe800046ee24a74a0b8f26a,1,7,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,76610954569970883,0.076610954569970883
35212939,0xedf78b556ee1a832e5e647099bef91cbc8f1edbdcbe800046ee24a74a0b8f26a,1,10,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,81316285669394338,0.081316285669394338
35212939,0xedf78b556ee1a832e5e647099bef91cbc8f1edbdcbe800046ee24a74a0b8f26a,1,13,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,135537418068206537,0.135537418068206537
35212943,0x79c32019e966ebb96e932820e907d1196c10bb6a595dc638d3b285c45168917d,1,4,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,6182232827999920,0.00618223282799992
35218098,0x22f099cdb44f7e51e9c3e922c64b178b6b9757c4d2ac9248970c4c4e491e99fd,2,3,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,243307463494711763,0.243307463494711763
35221485,0x26ee21c90d6153421a460d093f837988901e8e4c01870d448ab40cc74a8fc7a7,3,15,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1391151957856709655,1.391151957856709655
35237236,0xbe8dfe3d06f521761c642fb2df9bc593f9681b0395f4ef5783e2e46d1d32b24a,4,21,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1424921403829182237,1.424921403829182237
35239389,0xbc2b23630d02e1cba574690321d2e7ad1e4ce7fc0bfd1140044335fc212a0027,1,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,158085576609161544,0.158085576609161544
35240983,0xabc4794e81903b742960fd49ebc80e1389e175fc698454ae31cb669290e5be31,1,7,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,2067653145853648483,2.067653145853648483
35247136,0xe15f3072ea89a4f975bc47db43fe7ad7feb11eb0ac3ab9207015a46b8f987b72,2,13,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,364268842940611741,0.364268842940611741
35256968,0xebe6234a4669ad95b7c3b406f2fc7afd556db6f94ccfbe061c024a5242c931b4,1,5,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,735575437600640986,0.735575437600640986
35256968,0xebe6234a4669ad95b7c3b406f2fc7afd556db6f94ccfbe061c024a5242c931b4,1,10,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,buy-quotron,152249138216166199,0.152249138216166199
35256968,0xebe6234a4669ad95b7c3b406f2fc7afd556db6f94ccfbe061c024a5242c931b4,1,13,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,50760878792129926,0.050760878792129926
35256968,0xebe6234a4669ad95b7c3b406f2fc7afd556db6f94ccfbe061c024a5242c931b4,1,16,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,76141318188194889,0.076141318188194889
35279131,0xa6e039d3913e9962ecd2cafd87a3d3e46aa127bcdcb717b6978bc462d4c9a319,2,3,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,buy-quotron,600660706348521619,0.600660706348521619
35280228,0x4b9f27abcb847b6ae99a9a220d4cab983219a128aa8052549a98d05c4540fd69,8,12,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,14247468036240699,0.014247468036240699
35292413,0x1a6c01142b2cc13d07608cb3f40079cda46d9ed6209de4d9f9586cdd107f70b2,3,14,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1000672374370977744,1.000672374370977744
35304669,0x1e142e870f00abc68179da9deec136170e7597143c49dfa16cea3e383cdb7030,2,9,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,345674882211281236,0.345674882211281236
35304846,0xebc4c0bcd351179600c3973c901b44dde248639a37b90ba0e714f04e54800f32,1,0,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,52540796289833028,0.052540796289833028
35305864,0x8a9ce03a5afffb802aac858abb0e8241be38431a6fa8b5dd9296619e2dd17867,1,0,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,47091122341431260,0.04709112234143126
35306262,0xd8cb98370d7da6b0d43b32dce4e6aae63ec0a054ffeaed202aac48bf8928c7da,2,19,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1583006980438343781,1.583006980438343781
35311621,0xb01067f62c69b0a3ac69185e03b180476186417ca26d1a1918dc300c3452f5c6,1,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,289699130912687306,0.289699130912687306
35311696,0x07d2c004f040fb5f63a3090778855b889eed2a9b42ba32271e7da1b7ce8f858c,5,21,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,830702780317024868,0.830702780317024868
35312667,0xbbed6999c9e8d1017c07a2bb4bb6cf6e2e7be8daff7edf6b7d48cdd61c573b30,2,9,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,825000000000000000,0.825
35312667,0xbbed6999c9e8d1017c07a2bb4bb6cf6e2e7be8daff7edf6b7d48cdd61c573b30,2,14,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,buy-quotron,49997500000000000,0.0499975
35312667,0xbbed6999c9e8d1017c07a2bb4bb6cf6e2e7be8daff7edf6b7d48cdd61c573b30,2,17,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,buy-quotron,75001500000000000,0.0750015
35312667,0xbbed6999c9e8d1017c07a2bb4bb6cf6e2e7be8daff7edf6b7d48cdd61c573b30,2,20,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,50001000000000000,0.050001
35317388,0x7e66ecd9dc281548bc2e31fbd21e47731732fbb821dad19a5f81d6c7153bd278,9,17,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,27902616023491358,0.027902616023491358
35321061,0x87ed9f231f37a94805c48cf20c4b77ef1d208a721ebc918cc6cba8ba0961846d,11,35,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1037744506322293479,1.037744506322293479
35322944,0xe2ad8207b85d8fee9c2d153a91d77d007064f690b3b5ea7c77a74042354b4e75,2,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1322750210497173685,1.322750210497173685
35322944,0xe2ad8207b85d8fee9c2d153a91d77d007064f690b3b5ea7c77a74042354b4e75,2,13,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,33916672064030095,0.033916672064030095
35325163,0x7fd1e24cee1e725523e6f175762d742473a85827afa3778d1b1f0d4f6454cdf0,2,6,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,898714740568111856,0.898714740568111856
35325163,0x7fd1e24cee1e725523e6f175762d742473a85827afa3778d1b1f0d4f6454cdf0,2,11,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,50833273470968597,0.050833273470968597
35325163,0x7fd1e24cee1e725523e6f175762d742473a85827afa3778d1b1f0d4f6454cdf0,2,14,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,51632384332516287,0.051632384332516287
35326210,0x7069b2b2dcbb079a868bdf2ffe57229f6c4455f3006ee4580cd517c540f2b60a,6,7,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,935115694332633183,0.935115694332633183
35326210,0x7069b2b2dcbb079a868bdf2ffe57229f6c4455f3006ee4580cd517c540f2b60a,6,12,0x0e18ada400ced8a77b82426983a7cb35804b3919e56a0c5dd1086856fc3acf2f,USDG,sell-quotron,49121790462561935,0.049121790462561935
35326744,0x8a9c45f03e7583fbef29f96db08fe4ca54f340d49f98bd0583d39cafcd838b00,5,30,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,1019215582664301636,1.019215582664301636
35326762,0xfe3299bac658fb0df1cdbb02054f3858342bed087290563489daf5485383ea8b,5,26,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,10176047087461535,0.010176047087461535
35327012,0xb3bbbf26bf2997595519e3a671aaddb53edff7d7ec66572fe3f881c01dce1440,2,4,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1064425777078477916,1.064425777078477916
35328553,0x37d754086102e87d134ab2863e8f4ad7a61c0cc868428d20273cf7e0017b14c8,6,4,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,sell-quotron,2764727617657664,0.002764727617657664
35328553,0x37d754086102e87d134ab2863e8f4ad7a61c0cc868428d20273cf7e0017b14c8,6,8,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,46584878710953044,0.046584878710953044
35329046,0x1eae0e863847c9df174e61d5b8eb5e5a608963e261917021e083097e8bdecdff,1,2,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,970684124426219668,0.970684124426219668
35329046,0x1eae0e863847c9df174e61d5b8eb5e5a608963e261917021e083097e8bdecdff,1,7,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,23068024145682782,0.023068024145682782
35329614,0x4b2ba141d51cd233a2a48d352d359eaa70786a7e4339cbffed97f13fae86eeb5,1,2,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,sell-quotron,4762415682308895,0.004762415682308895
35329614,0x4b2ba141d51cd233a2a48d352d359eaa70786a7e4339cbffed97f13fae86eeb5,1,5,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,71109308671700899,0.071109308671700899
35329614,0x4b2ba141d51cd233a2a48d352d359eaa70786a7e4339cbffed97f13fae86eeb5,1,8,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,146076104746071057,0.146076104746071057
35329614,0x4b2ba141d51cd233a2a48d352d359eaa70786a7e4339cbffed97f13fae86eeb5,1,11,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,217887357290611020,0.21788735729061102
35329614,0x4b2ba141d51cd233a2a48d352d359eaa70786a7e4339cbffed97f13fae86eeb5,1,13,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,1707731995020191625,1.707731995020191625
35329772,0x8aa654b18c5d199e4ecdb955f4fbd158a701e83a25818b48cc122323a001f5a4,3,17,0x9f6051d51e97a517fba15965be902874ae9bd62bfa42e6cb4af13faef91080c9,SPCX,sell-quotron,11086549130832921,0.011086549130832921
35329772,0x8aa654b18c5d199e4ecdb955f4fbd158a701e83a25818b48cc122323a001f5a4,3,21,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,11086549130832921,0.011086549130832921
35331362,0x80b26384b4b2a96d7df69d0e1b88a5a5287e001f790abfa65ff1e3d02145e8fd,9,22,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,610555295105289552,0.610555295105289552
35331362,0x80b26384b4b2a96d7df69d0e1b88a5a5287e001f790abfa65ff1e3d02145e8fd,9,25,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,32134489216067872,0.032134489216067872
35333812,0xf851eae97f05fa62f8f901a0d77758ce4825995ff3aaeb75dbcffca75447e70d,3,604,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,742769766172419101,0.742769766172419101
35333812,0xf851eae97f05fa62f8f901a0d77758ce4825995ff3aaeb75dbcffca75447e70d,3,607,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,143138403410227958,0.143138403410227958
35333812,0xf851eae97f05fa62f8f901a0d77758ce4825995ff3aaeb75dbcffca75447e70d,3,612,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,49448101786510177,0.049448101786510177
35333812,0xf851eae97f05fa62f8f901a0d77758ce4825995ff3aaeb75dbcffca75447e70d,3,615,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,78557350754960649,0.078557350754960649
35333813,0x07c1dd3441f245616ab9438dbe3631e7039a68d7e2f3be9a869b5dbf20c3906d,3,39,0x9f6051d51e97a517fba15965be902874ae9bd62bfa42e6cb4af13faef91080c9,SPCX,sell-quotron,20114000734512377,0.020114000734512377
35333813,0x07c1dd3441f245616ab9438dbe3631e7039a68d7e2f3be9a869b5dbf20c3906d,3,42,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,20114000734512377,0.020114000734512377
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,1,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,125091672865520,0.00012509167286552
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,8,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,124130893906365,0.000124130893906365
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,15,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,123185626487039,0.000123185626487039
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,22,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,122255921458089,0.000122255921458089
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,29,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,121341829005313,0.000121341829005313
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,36,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,120426138351754,0.000120426138351754
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,43,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,119526130059559,0.000119526130059559
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,50,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,118641852781914,0.000118641852781914
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,57,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,117756065804364,0.000117756065804364
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,64,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,116886077223042,0.000116886077223042
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,71,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,116014626857269,0.000116014626857269
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,78,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,115176357512709,0.000115176357512709
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,85,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,114319375005254,0.000114319375005254
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,92,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,113495656332252,0.000113495656332252
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,99,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,112670595473772,0.000112670595473772
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,106,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,111861553863116,0.000111861553863116
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,113,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,111051214172216,0.000111051214172216
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,120,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,110256955247772,0.000110256955247772
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,127,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,109461441370732,0.000109461441370732
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,134,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,108682068559355,0.000108682068559355
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,141,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,107901482957422,0.000107901482957422
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,148,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,107137097517521,0.000107137097517521
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,155,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,106388954178312,0.000106388954178312
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,162,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,105639672169629,0.000105639672169629
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,169,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,104889258673613,0.000104889258673613
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,176,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,104155159823580,0.00010415515982358
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,183,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,103437416053067,0.000103437416053067
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,190,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,102718611793047,0.000102718611793047
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,197,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,102016217311773,0.000102016217311773
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,204,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,101312799993650,0.00010131279999365
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,211,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,100608366171099,0.000100608366171099
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,218,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,99920410101185,0.000099920410101185
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,225,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,99248970058518,0.000099248970058518
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,232,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,98576580013687,0.000098576580013687
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,239,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,97903245752541,0.000097903245752541
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,246,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,97246492571217,0.000097246492571217
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,253,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,96588830112626,0.000096588830112626
35333814,0xfd4ad39c2dee1dfa5e29d68314b03c33054f82508c24f117faedc9eb74fddf27,2,260,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,95930263916813,0.000095930263916813
35334604,0x25d1ece1a913b5a530fa8f278c07d63b2f61a871a2d8fb9871690fba4e818660,3,10,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,buy-quotron,129121283734523237,0.129121283734523237
35334604,0x25d1ece1a913b5a530fa8f278c07d63b2f61a871a2d8fb9871690fba4e818660,3,13,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,18445897676360463,0.018445897676360463
35345096,0x5ecfc4019bd99042a853ba21eadfc1c964e8d5179a9e3b3e7b242ff9b02511bb,2,10,0x12d26766632d986c7efe362c9b6bb7b7bf1551490f8847489e7236a060a99063,USDG,sell-quotron,7510621016955877,0.007510621016955877
35345096,0x5ecfc4019bd99042a853ba21eadfc1c964e8d5179a9e3b3e7b242ff9b02511bb,2,13,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,43264007317341609,0.043264007317341609
35345096,0x5ecfc4019bd99042a853ba21eadfc1c964e8d5179a9e3b3e7b242ff9b02511bb,2,16,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,47137731683644418,0.047137731683644418
35345096,0x5ecfc4019bd99042a853ba21eadfc1c964e8d5179a9e3b3e7b242ff9b02511bb,2,19,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,297683920287856345,0.297683920287856345
35345096,0x5ecfc4019bd99042a853ba21eadfc1c964e8d5179a9e3b3e7b242ff9b02511bb,2,21,0x70fc6b95bc9647a87705f0b847ea7e55c5304892d547c92ce0bc40c9c6dbab91,ETH,sell-quotron,536493646111107440,0.53649364611110744
35345099,0x4640685b41f84f360bb99d556f88d2eb16f2e8f5e568ae945fe5274128df2fb7,2,2,0x9f6051d51e97a517fba15965be902874ae9bd62bfa42e6cb4af13faef91080c9,SPCX,sell-quotron,10057035054371108,0.010057035054371108
35345099,0x4640685b41f84f360bb99d556f88d2eb16f2e8f5e568ae945fe5274128df2fb7,2,6,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,buy-quotron,10057035054371108,0.010057035054371108
35345229,0xfa89a673d00e0dd8049769d507a393c7197b7275e28aae36183dd6f1cbc4440e,2,4,0xbc8daf9854280230ad91c55d3a18c2d239a73b3d1dc9824eb0956c754d99e9f1,USDG,sell-quotron,3494157125469822,0.003494157125469822
35345229,0xfa89a673d00e0dd8049769d507a393c7197b7275e28aae36183dd6f1cbc4440e,2,7,0x12255da5a22c6b07a0a77055d299320611c945426561b5dd7fff93ffb0c843ec,USDG,sell-quotron,20035423516358365,0.020035423516358365
35345229,0xfa89a673d00e0dd8049769d507a393c7197b7275e28aae36183dd6f1cbc4440e,2,10,0x6598930795838a2dff245ef362d9132963c9e3bce815bd346edead74268d7c5c,USDG,sell-quotron,20869965899498082,0.020869965899498082
35345229,0xfa89a673d00e0dd8049769d507a393c7197b7275e28aae36183dd6f1cbc4440e,2,13,0x729d3926864156f4ba2d3c00e6278459e4f3065ede667eafd16db7548678356e,ETH,sell-quotron,38059214209334796,0.038059214209334796
